           0.000000   206.57      0.23924      4.06122-321   205.88     -0.10634      4.06122-321   206.54     -0.43290      4.06122-321
           0.379719   398.06       108.24       0.0000       398.80       108.26       0.0000       398.75       108.52       0.0000    
           0.379719   398.06       108.24       0.0000       398.80       108.26       0.0000       398.75       108.52       0.0000    
           0.379989   398.04       108.31       0.0000       398.78       108.34       0.0000       398.73       108.59       0.0000    
           0.380436   398.01       108.43       0.0000       398.74       108.47       0.0000       398.70       108.71       0.0000    
           0.380436   398.01       108.43       0.0000       398.74       108.47       0.0000       398.70       108.71       0.0000    
           0.380802   397.98       108.54       0.0000       398.72       108.57       0.0000       398.67       108.81       0.0000    
           0.380802   397.98       108.54       0.0000       398.72       108.57       0.0000       398.67       108.81       0.0000    
           0.380980   397.97       108.58       0.0000       398.70       108.62       0.0000       398.66       108.86       0.0000    
           0.381600   397.92       108.76       0.0000       398.65       108.80       0.0000       398.62       109.03       0.0000    
           0.381600   397.92       108.76       0.0000       398.65       108.80       0.0000       398.62       109.03       0.0000    
           0.382088   397.88       108.89       0.0000       398.61       108.94       0.0000       398.58       109.16       0.0000    
           0.382088   397.88       108.89       0.0000       398.61       108.94       0.0000       398.58       109.16       0.0000    
           0.382264   397.87       108.94       0.0000       398.60       108.99       0.0000       398.57       109.21       0.0000    
           0.382855   397.82       109.10       0.0000       398.55       109.17       0.0000       398.53       109.37       0.0000    
           0.382855   397.82       109.10       0.0000       398.55       109.17       0.0000       398.53       109.37       0.0000    
           0.383199   397.79       109.20       0.0000       398.53       109.27       0.0000       398.51       109.46       0.0000    
           0.383652   397.76       109.32       0.0000       398.49       109.40       0.0000       398.48       109.59       0.0000    
           0.383652   397.76       109.32       0.0000       398.49       109.40       0.0000       398.48       109.59       0.0000    
           0.383703   397.75       109.33       0.0000       398.49       109.41       0.0000       398.47       109.60       0.0000    
           0.383987   397.73       109.41       0.0000       398.46       109.49       0.0000       398.45       109.68       0.0000    
           0.383987   397.73       109.41       0.0000       398.46       109.49       0.0000       398.45       109.68       0.0000    
           0.384063   397.73       109.43       0.0000       398.46       109.52       0.0000       398.45       109.70       0.0000    
           0.384641   397.68       109.59       0.0000       398.41       109.68       0.0000       398.41       109.85       0.0000    
           0.384641   397.68       109.59       0.0000       398.41       109.68       0.0000       398.41       109.85       0.0000    
           0.385055   397.65       109.71       0.0000       398.38       109.81       0.0000       398.38       109.97       0.0000    
           0.385607   397.60       109.86       0.0000       398.33       109.97       0.0000       398.34       110.11       0.0000    
           0.385607   397.60       109.86       0.0000       398.33       109.97       0.0000       398.34       110.11       0.0000    
           0.385772   397.59       109.90       0.0000       398.32       110.02       0.0000       398.33       110.16       0.0000    
           0.385986   397.58       109.96       0.0000       398.30       110.08       0.0000       398.31       110.22       0.0000    
           0.385986   397.58       109.96       0.0000       398.30       110.08       0.0000       398.31       110.22       0.0000    
           0.386231   397.56       110.03       0.0000       398.28       110.15       0.0000       398.30       110.28       0.0000    
           0.386694   397.52       110.16       0.0000       398.25       110.29       0.0000       398.26       110.40       0.0000    
           0.386694   397.52       110.16       0.0000       398.25       110.29       0.0000       398.26       110.40       0.0000    
           0.387102   397.49       110.27       0.0000       398.22       110.41       0.0000       398.23       110.51       0.0000    
           0.387102   397.49       110.27       0.0000       398.22       110.41       0.0000       398.23       110.51       0.0000    
           0.387316   397.47       110.33       0.0000       398.20       110.47       0.0000       398.22       110.57       0.0000    
           0.387920   397.42       110.49       0.0000       398.15       110.65       0.0000       398.18       110.73       0.0000    
           0.387920   397.42       110.49       0.0000       398.15       110.65       0.0000       398.18       110.73       0.0000    
           0.388301   397.39       110.60       0.0000       398.12       110.76       0.0000       398.15       110.83       0.0000    
           0.388715   397.36       110.71       0.0000       398.09       110.89       0.0000       398.12       110.94       0.0000    
           0.388715   397.36       110.71       0.0000       398.09       110.89       0.0000       398.12       110.94       0.0000    
           0.388888   397.35       110.76       0.0000       398.07       110.94       0.0000       398.11       110.98       0.0000    
           0.389135   397.33       110.83       0.0000       398.05       111.01       0.0000       398.09       111.05       0.0000    
           0.389135   397.33       110.83       0.0000       398.05       111.01       0.0000       398.09       111.05       0.0000    
           0.389203   397.32       110.85       0.0000       398.05       111.04       0.0000       398.08       111.06       0.0000    
           0.389659   397.29       110.97       0.0000       398.02       111.18       0.0000       398.04       111.18       0.0000    
           0.389659   397.29       110.97       0.0000       398.02       111.18       0.0000       398.04       111.18       0.0000    
           0.389769   397.28       111.00       0.0000       398.01       111.21       0.0000       398.03       111.20       0.0000    
           0.390330   397.23       111.16       0.0000       397.99       111.38       0.0000       397.97       111.35       0.0000    
           0.390330   397.23       111.16       0.0000       397.99       111.38       0.0000       397.97       111.35       0.0000    
           0.390873   397.19       111.31       0.0000       397.96       111.53       0.0000       397.92       111.51       0.0000    
           0.390873   397.19       111.31       0.0000       397.96       111.53       0.0000       397.92       111.51       0.0000    
           0.391309   397.16       111.43       0.0000       397.94       111.65       0.0000       397.87       111.63       0.0000    
           0.391912   397.11       111.59       0.0000       397.90       111.81       0.0000       397.82       111.80       0.0000    
           0.391912   397.11       111.59       0.0000       397.90       111.81       0.0000       397.82       111.80       0.0000    
           0.392096   397.10       111.64       0.0000       397.89       111.86       0.0000       397.80       111.86       0.0000    
           0.392288   397.08       111.70       0.0000       397.88       111.92       0.0000       397.78       111.91       0.0000    
           0.392288   397.08       111.70       0.0000       397.88       111.92       0.0000       397.78       111.91       0.0000    
           0.392766   397.04       111.83       0.0000       397.85       112.05       0.0000       397.74       112.05       0.0000    
           0.392766   397.04       111.83       0.0000       397.85       112.05       0.0000       397.74       112.05       0.0000    
           0.392866   397.03       111.85       0.0000       397.84       112.07       0.0000       397.73       112.08       0.0000    
           0.393461   396.99       112.02       0.0000       397.80       112.23       0.0000       397.68       112.25       0.0000    
           0.393461   396.99       112.02       0.0000       397.80       112.23       0.0000       397.68       112.25       0.0000    
           0.393586   396.98       112.05       0.0000       397.79       112.27       0.0000       397.67       112.29       0.0000    
           0.394115   396.94       112.20       0.0000       397.76       112.41       0.0000       397.62       112.44       0.0000    
           0.394115   396.94       112.20       0.0000       397.76       112.41       0.0000       397.62       112.44       0.0000    
           0.394177   396.93       112.22       0.0000       397.76       112.43       0.0000       397.61       112.46       0.0000    
           0.394681   396.89       112.35       0.0000       397.72       112.57       0.0000       397.57       112.60       0.0000    
           0.394681   396.89       112.35       0.0000       397.72       112.57       0.0000       397.57       112.60       0.0000    
           0.394975   396.87       112.43       0.0000       397.70       112.65       0.0000       397.54       112.68       0.0000    
           0.395541   396.82       112.59       0.0000       397.66       112.80       0.0000       397.50       112.85       0.0000    
           0.395541   396.82       112.59       0.0000       397.66       112.80       0.0000       397.50       112.85       0.0000    
           0.395823   396.80       112.67       0.0000       397.64       112.88       0.0000       397.47       112.93       0.0000    
           0.396158   396.77       112.76       0.0000       397.62       112.97       0.0000       397.44       113.02       0.0000    
           0.396158   396.77       112.76       0.0000       397.62       112.97       0.0000       397.44       113.02       0.0000    
           0.396273   396.76       112.79       0.0000       397.61       113.00       0.0000       397.43       113.06       0.0000    
           0.396618   396.74       112.89       0.0000       397.59       113.10       0.0000       397.40       113.16       0.0000    
           0.396618   396.74       112.89       0.0000       397.59       113.10       0.0000       397.40       113.16       0.0000    
           0.396841   396.72       112.95       0.0000       397.57       113.16       0.0000       397.38       113.22       0.0000    
           0.397354   396.68       113.09       0.0000       397.54       113.30       0.0000       397.34       113.37       0.0000    
           0.397354   396.68       113.09       0.0000       397.54       113.30       0.0000       397.34       113.37       0.0000    
           0.397626   396.66       113.16       0.0000       397.52       113.37       0.0000       397.32       113.45       0.0000    
           0.398032   396.63       113.27       0.0000       397.49       113.48       0.0000       397.28       113.56       0.0000    
           0.398032   396.63       113.27       0.0000       397.49       113.48       0.0000       397.28       113.56       0.0000    
           0.398205   396.61       113.32       0.0000       397.48       113.53       0.0000       397.27       113.61       0.0000    
           0.398561   396.58       113.42       0.0000       397.45       113.63       0.0000       397.24       113.71       0.0000    
           0.398561   396.58       113.42       0.0000       397.45       113.63       0.0000       397.24       113.71       0.0000    
           0.398639   396.58       113.44       0.0000       397.45       113.65       0.0000       397.23       113.74       0.0000    
           0.399095   396.54       113.57       0.0000       397.42       113.77       0.0000       397.19       113.87       0.0000    
           0.399095   396.54       113.57       0.0000       397.42       113.77       0.0000       397.19       113.87       0.0000    
           0.399400   396.52       113.65       0.0000       397.39       113.86       0.0000       397.16       113.95       0.0000    
           0.399951   396.47       113.80       0.0000       397.35       114.01       0.0000       397.12       114.11       0.0000    
           0.399951   396.47       113.80       0.0000       397.35       114.01       0.0000       397.12       114.11       0.0000    
           0.400151   396.46       113.86       0.0000       397.34       114.06       0.0000       397.10       114.17       0.0000    
           0.400474   396.43       113.95       0.0000       397.32       114.15       0.0000       397.07       114.26       0.0000    
           0.400474   396.43       113.95       0.0000       397.32       114.15       0.0000       397.07       114.26       0.0000    
           0.400549   396.43       113.97       0.0000       397.31       114.17       0.0000       397.07       114.28       0.0000    
           0.400976   396.39       114.08       0.0000       397.28       114.29       0.0000       397.03       114.40       0.0000    
           0.400976   396.39       114.08       0.0000       397.28       114.29       0.0000       397.03       114.40       0.0000    
           0.401519   396.35       114.23       0.0000       397.24       114.44       0.0000       396.98       114.56       0.0000    
           0.402073   396.30       114.38       0.0000       397.20       114.59       0.0000       396.94       114.72       0.0000    
           0.402073   396.30       114.38       0.0000       397.20       114.59       0.0000       396.94       114.72       0.0000    
           0.402089   396.30       114.39       0.0000       397.20       114.59       0.0000       396.94       114.72       0.0000    
           0.402175   396.30       114.41       0.0000       397.19       114.61       0.0000       396.93       114.75       0.0000    
           0.402175   396.30       114.41       0.0000       397.19       114.61       0.0000       396.93       114.75       0.0000    
           0.402320   396.28       114.45       0.0000       397.18       114.65       0.0000       396.92       114.79       0.0000    
           0.402933   396.23       114.62       0.0000       397.14       114.82       0.0000       396.86       114.96       0.0000    
           0.402933   396.23       114.62       0.0000       397.14       114.82       0.0000       396.86       114.96       0.0000    
           0.403114   396.22       114.67       0.0000       397.12       114.87       0.0000       396.85       115.01       0.0000    
           0.403597   396.18       114.80       0.0000       397.09       115.00       0.0000       396.81       115.15       0.0000    
           0.403597   396.18       114.80       0.0000       397.09       115.00       0.0000       396.81       115.15       0.0000    
           0.404059   396.14       114.93       0.0000       397.05       115.13       0.0000       396.77       115.28       0.0000    
           0.404059   396.14       114.93       0.0000       397.05       115.13       0.0000       396.77       115.28       0.0000    
           0.404265   396.13       114.99       0.0000       397.04       115.19       0.0000       396.75       115.34       0.0000    
           0.404879   396.08       115.16       0.0000       396.99       115.35       0.0000       396.70       115.52       0.0000    
           0.404879   396.08       115.16       0.0000       396.99       115.35       0.0000       396.70       115.52       0.0000    
           0.405115   396.06       115.22       0.0000       396.98       115.42       0.0000       396.68       115.58       0.0000    
           0.405537   396.03       115.34       0.0000       396.94       115.54       0.0000       396.64       115.70       0.0000    
           0.405537   396.03       115.34       0.0000       396.94       115.54       0.0000       396.64       115.70       0.0000    
           0.405886   396.00       115.43       0.0000       396.92       115.63       0.0000       396.61       115.80       0.0000    
           0.406278   395.97       115.54       0.0000       396.89       115.74       0.0000       396.58       115.91       0.0000    
           0.406278   395.97       115.54       0.0000       396.89       115.74       0.0000       396.58       115.91       0.0000    
           0.406570   395.94       115.62       0.0000       396.87       115.82       0.0000       396.56       116.00       0.0000    
           0.406570   395.94       115.62       0.0000       396.87       115.82       0.0000       396.56       116.00       0.0000    
           0.407121   395.90       115.77       0.0000       396.83       115.97       0.0000       396.51       116.15       0.0000    
           0.407737   395.85       115.94       0.0000       396.78       116.14       0.0000       396.46       116.33       0.0000    
           0.407737   395.85       115.94       0.0000       396.78       116.14       0.0000       396.46       116.33       0.0000    
           0.407811   395.84       115.96       0.0000       396.77       116.16       0.0000       396.45       116.35       0.0000    
           0.407888   395.84       115.98       0.0000       396.77       116.18       0.0000       396.44       116.37       0.0000    
           0.407888   395.84       115.98       0.0000       396.77       116.18       0.0000       396.44       116.37       0.0000    
           0.408345   395.80       116.11       0.0000       396.73       116.30       0.0000       396.40       116.50       0.0000    
           0.408899   395.76       116.26       0.0000       396.69       116.46       0.0000       396.36       116.66       0.0000    
           0.408899   395.76       116.26       0.0000       396.69       116.46       0.0000       396.36       116.66       0.0000    
           0.408976   395.75       116.28       0.0000       396.68       116.48       0.0000       396.35       116.68       0.0000    
           0.409148   395.74       116.33       0.0000       396.67       116.52       0.0000       396.34       116.73       0.0000    
           0.409148   395.74       116.33       0.0000       396.67       116.52       0.0000       396.34       116.73       0.0000    
           0.409740   395.69       116.49       0.0000       396.63       116.69       0.0000       396.29       116.90       0.0000    
           0.409740   395.69       116.49       0.0000       396.63       116.69       0.0000       396.29       116.90       0.0000    
           0.409827   395.68       116.51       0.0000       396.62       116.71       0.0000       396.28       116.92       0.0000    
           0.410414   395.63       116.68       0.0000       396.57       116.87       0.0000       396.23       117.09       0.0000    
           0.410414   395.63       116.68       0.0000       396.57       116.87       0.0000       396.23       117.09       0.0000    
           0.410854   395.60       116.80       0.0000       396.54       116.99       0.0000       396.19       117.21       0.0000    
           0.411396   395.55       116.95       0.0000       396.50       117.14       0.0000       396.15       117.37       0.0000    
           0.411396   395.55       116.95       0.0000       396.50       117.14       0.0000       396.15       117.37       0.0000    
           0.411494   395.55       116.97       0.0000       396.49       117.17       0.0000       396.14       117.39       0.0000    
           0.411682   395.53       117.02       0.0000       396.48       117.22       0.0000       396.12       117.45       0.0000    
           0.411682   395.53       117.02       0.0000       396.48       117.22       0.0000       396.12       117.45       0.0000    
           0.411744   395.53       117.04       0.0000       396.47       117.24       0.0000       396.12       117.46       0.0000    
           0.412275   395.48       117.19       0.0000       396.43       117.38       0.0000       396.07       117.61       0.0000    
           0.412275   395.48       117.19       0.0000       396.43       117.38       0.0000       396.07       117.61       0.0000    
           0.412640   395.45       117.29       0.0000       396.40       117.48       0.0000       396.04       117.72       0.0000    
           0.413206   395.41       117.44       0.0000       396.36       117.64       0.0000       395.99       117.88       0.0000    
           0.413206   395.41       117.44       0.0000       396.36       117.64       0.0000       395.99       117.88       0.0000    
           0.413334   395.40       117.48       0.0000       396.35       117.67       0.0000       395.98       117.91       0.0000    
           0.413597   395.38       117.55       0.0000       396.33       117.74       0.0000       395.96       117.99       0.0000    
           0.413597   395.38       117.55       0.0000       396.33       117.74       0.0000       395.96       117.99       0.0000    
           0.413942   395.35       117.64       0.0000       396.30       117.84       0.0000       395.93       118.09       0.0000    
           0.414443   395.31       117.78       0.0000       396.26       117.98       0.0000       395.89       118.23       0.0000    
           0.414443   395.31       117.78       0.0000       396.26       117.98       0.0000       395.89       118.23       0.0000    
           0.414751   395.28       117.87       0.0000       396.24       118.06       0.0000       395.86       118.32       0.0000    
           0.414751   395.28       117.87       0.0000       396.24       118.06       0.0000       395.86       118.32       0.0000    
           0.415365   395.23       118.03       0.0000       396.19       118.23       0.0000       395.81       118.49       0.0000    
           0.415365   395.23       118.03       0.0000       396.19       118.23       0.0000       395.81       118.49       0.0000    
           0.415954   395.18       118.20       0.0000       396.14       118.39       0.0000       395.76       118.66       0.0000    
           0.416572   395.13       118.37       0.0000       396.10       118.56       0.0000       395.70       118.83       0.0000    
           0.416572   395.13       118.37       0.0000       396.10       118.56       0.0000       395.70       118.83       0.0000    
           0.416591   395.13       118.37       0.0000       396.09       118.57       0.0000       395.70       118.84       0.0000    
           0.416630   395.13       118.38       0.0000       396.09       118.58       0.0000       395.70       118.85       0.0000    
           0.416630   395.13       118.38       0.0000       396.09       118.58       0.0000       395.70       118.85       0.0000    
           0.416852   395.11       118.44       0.0000       396.07       118.64       0.0000       395.68       118.91       0.0000    
           0.417461   395.06       118.61       0.0000       396.02       118.80       0.0000       395.63       119.08       0.0000    
           0.417461   395.06       118.61       0.0000       396.02       118.80       0.0000       395.63       119.08       0.0000    
           0.417873   395.03       118.72       0.0000       395.99       118.92       0.0000       395.59       119.20       0.0000    
           0.417873   395.03       118.72       0.0000       395.99       118.92       0.0000       395.59       119.20       0.0000    
           0.418153   395.00       118.80       0.0000       395.97       118.99       0.0000       395.57       119.28       0.0000    
           0.418776   394.95       118.97       0.0000       395.92       119.17       0.0000       395.51       119.45       0.0000    
           0.418776   394.95       118.97       0.0000       395.92       119.17       0.0000       395.51       119.45       0.0000    
           0.419147   394.92       119.07       0.0000       395.89       119.27       0.0000       395.48       119.56       0.0000    
           0.419147   394.92       119.07       0.0000       395.89       119.27       0.0000       395.48       119.56       0.0000    
           0.419422   394.90       119.15       0.0000       395.87       119.34       0.0000       395.46       119.63       0.0000    
           0.420028   394.85       119.31       0.0000       395.82       119.51       0.0000       395.41       119.81       0.0000    
           0.420028   394.85       119.31       0.0000       395.82       119.51       0.0000       395.41       119.81       0.0000    
           0.420167   394.84       119.35       0.0000       395.81       119.55       0.0000       395.39       119.84       0.0000    
           0.420520   394.81       119.45       0.0000       395.78       119.64       0.0000       395.36       119.94       0.0000    
           0.420520   394.81       119.45       0.0000       395.78       119.64       0.0000       395.36       119.94       0.0000    
           0.420588   394.80       119.47       0.0000       395.78       119.66       0.0000       395.36       119.96       0.0000    
           0.421078   394.76       119.60       0.0000       395.74       119.80       0.0000       395.32       120.10       0.0000    
           0.421078   394.76       119.60       0.0000       395.74       119.80       0.0000       395.32       120.10       0.0000    
           0.421260   394.75       119.65       0.0000       395.72       119.85       0.0000       395.30       120.15       0.0000    
           0.421820   394.70       119.81       0.0000       395.68       120.00       0.0000       395.25       120.31       0.0000    
           0.421820   394.70       119.81       0.0000       395.68       120.00       0.0000       395.25       120.31       0.0000    
           0.422194   394.67       119.91       0.0000       395.65       120.10       0.0000       395.22       120.42       0.0000    
           0.422641   394.64       120.03       0.0000       395.61       120.23       0.0000       395.18       120.54       0.0000    
           0.422641   394.64       120.03       0.0000       395.61       120.23       0.0000       395.18       120.54       0.0000    
           0.422675   394.63       120.04       0.0000       395.61       120.23       0.0000       395.18       120.55       0.0000    
           0.422929   394.61       120.11       0.0000       395.59       120.30       0.0000       395.15       120.62       0.0000    
           0.422929   394.61       120.11       0.0000       395.59       120.30       0.0000       395.15       120.62       0.0000    
           0.423156   394.59       120.17       0.0000       395.57       120.37       0.0000       395.14       120.69       0.0000    
           0.423750   394.54       120.34       0.0000       395.52       120.53       0.0000       395.08       120.85       0.0000    
           0.423750   394.54       120.34       0.0000       395.52       120.53       0.0000       395.08       120.85       0.0000    
           0.423975   394.53       120.40       0.0000       395.50       120.59       0.0000       395.06       120.92       0.0000    
           0.424377   394.49       120.51       0.0000       395.47       120.70       0.0000       395.03       121.03       0.0000    
           0.424377   394.49       120.51       0.0000       395.47       120.70       0.0000       395.03       121.03       0.0000    
           0.424572   394.48       120.56       0.0000       395.45       120.76       0.0000       395.01       121.08       0.0000    
           0.424975   394.44       120.67       0.0000       395.42       120.87       0.0000       394.98       121.20       0.0000    
           0.424975   394.44       120.67       0.0000       395.42       120.87       0.0000       394.98       121.20       0.0000    
           0.425210   394.42       120.74       0.0000       395.40       120.93       0.0000       394.96       121.26       0.0000    
           0.425644   394.39       120.85       0.0000       395.37       121.05       0.0000       394.92       121.39       0.0000    
           0.425644   394.39       120.85       0.0000       395.37       121.05       0.0000       394.92       121.39       0.0000    
           0.425824   394.37       120.90       0.0000       395.35       121.10       0.0000       394.90       121.44       0.0000    
           0.426217   394.34       121.01       0.0000       395.32       121.21       0.0000       394.87       121.55       0.0000    
           0.426217   394.34       121.01       0.0000       395.32       121.21       0.0000       394.87       121.55       0.0000    
           0.426522   394.32       121.10       0.0000       395.29       121.29       0.0000       394.84       121.63       0.0000    
           0.426971   394.28       121.22       0.0000       395.26       121.41       0.0000       394.80       121.76       0.0000    
           0.426971   394.28       121.22       0.0000       395.26       121.41       0.0000       394.80       121.76       0.0000    
           0.427012   394.28       121.23       0.0000       395.25       121.42       0.0000       394.80       121.77       0.0000    
           0.427335   394.25       121.32       0.0000       395.23       121.51       0.0000       394.77       121.86       0.0000    
           0.427335   394.25       121.32       0.0000       395.23       121.51       0.0000       394.77       121.86       0.0000    
           0.427630   394.22       121.40       0.0000       395.20       121.59       0.0000       394.75       121.94       0.0000    
           0.428217   394.18       121.56       0.0000       395.15       121.75       0.0000       394.69       122.11       0.0000    
           0.428217   394.18       121.56       0.0000       395.15       121.75       0.0000       394.69       122.11       0.0000    
           0.428396   394.16       121.61       0.0000       395.14       121.80       0.0000       394.68       122.16       0.0000    
           0.428730   394.13       121.70       0.0000       395.11       121.90       0.0000       394.65       122.25       0.0000    
           0.428730   394.13       121.70       0.0000       395.11       121.90       0.0000       394.65       122.25       0.0000    
           0.429078   394.10       121.80       0.0000       395.08       121.99       0.0000       394.62       122.35       0.0000    
           0.429527   394.07       121.92       0.0000       395.05       122.11       0.0000       394.58       122.48       0.0000    
           0.429527   394.07       121.92       0.0000       395.05       122.11       0.0000       394.58       122.48       0.0000    
           0.429559   394.06       121.93       0.0000       395.04       122.12       0.0000       394.58       122.48       0.0000    
           0.429839   394.04       122.01       0.0000       395.02       122.20       0.0000       394.55       122.56       0.0000    
           0.429839   394.04       122.01       0.0000       395.02       122.20       0.0000       394.55       122.56       0.0000    
           0.430335   394.00       122.14       0.0000       394.98       122.34       0.0000       394.51       122.70       0.0000    
           0.430932   393.95       122.31       0.0000       394.93       122.50       0.0000       394.46       122.87       0.0000    
           0.430932   393.95       122.31       0.0000       394.93       122.50       0.0000       394.46       122.87       0.0000    
           0.431036   393.94       122.33       0.0000       394.92       122.53       0.0000       394.45       122.90       0.0000    
           0.431168   393.93       122.37       0.0000       394.91       122.56       0.0000       394.44       122.93       0.0000    
           0.431168   393.93       122.37       0.0000       394.91       122.56       0.0000       394.44       122.93       0.0000    
           0.431241   393.92       122.39       0.0000       394.90       122.58       0.0000       394.43       122.96       0.0000    
           0.431766   393.88       122.53       0.0000       394.86       122.73       0.0000       394.38       123.10       0.0000    
           0.431766   393.88       122.53       0.0000       394.86       122.73       0.0000       394.38       123.10       0.0000    
           0.432353   393.83       122.69       0.0000       394.81       122.89       0.0000       394.33       123.27       0.0000    
           0.432353   393.83       122.69       0.0000       394.81       122.89       0.0000       394.33       123.27       0.0000    
           0.432724   393.80       122.80       0.0000       394.78       122.99       0.0000       394.30       123.37       0.0000    
           0.433320   393.75       122.96       0.0000       394.73       123.15       0.0000       394.25       123.54       0.0000    
           0.433320   393.75       122.96       0.0000       394.73       123.15       0.0000       394.25       123.54       0.0000    
           0.433396   393.74       122.98       0.0000       394.72       123.18       0.0000       394.24       123.56       0.0000    
           0.433654   393.72       123.05       0.0000       394.70       123.25       0.0000       394.22       123.63       0.0000    
           0.433654   393.72       123.05       0.0000       394.70       123.25       0.0000       394.22       123.63       0.0000    
           0.434127   393.68       123.18       0.0000       394.66       123.38       0.0000       394.17       123.76       0.0000    
           0.434678   393.64       123.33       0.0000       394.61       123.53       0.0000       394.13       123.92       0.0000    
           0.434678   393.64       123.33       0.0000       394.61       123.53       0.0000       394.13       123.92       0.0000    
           0.434822   393.62       123.37       0.0000       394.60       123.57       0.0000       394.11       123.96       0.0000    
           0.434978   393.61       123.41       0.0000       394.59       123.61       0.0000       394.10       124.00       0.0000    
           0.434978   393.61       123.41       0.0000       394.59       123.61       0.0000       394.10       124.00       0.0000    
           0.435346   393.58       123.52       0.0000       394.56       123.71       0.0000       394.07       124.10       0.0000    
           0.435830   393.54       123.65       0.0000       394.52       123.84       0.0000       394.02       124.24       0.0000    
           0.435830   393.54       123.65       0.0000       394.52       123.84       0.0000       394.02       124.24       0.0000    
           0.435941   393.53       123.68       0.0000       394.51       123.87       0.0000       394.01       124.27       0.0000    
           0.436201   393.51       123.75       0.0000       394.49       123.94       0.0000       393.99       124.34       0.0000    
           0.436201   393.51       123.75       0.0000       394.49       123.94       0.0000       393.99       124.34       0.0000    
           0.436708   393.47       123.89       0.0000       394.44       124.08       0.0000       393.95       124.48       0.0000    
           0.437226   393.42       124.03       0.0000       394.40       124.23       0.0000       393.90       124.63       0.0000    
           0.437226   393.42       124.03       0.0000       394.40       124.23       0.0000       393.90       124.63       0.0000    
           0.437274   393.42       124.04       0.0000       394.39       124.24       0.0000       393.90       124.64       0.0000    
           0.437395   393.41       124.08       0.0000       394.38       124.27       0.0000       393.88       124.68       0.0000    
           0.437395   393.41       124.08       0.0000       394.38       124.27       0.0000       393.88       124.68       0.0000    
           0.437762   393.38       124.18       0.0000       394.35       124.37       0.0000       393.85       124.78       0.0000    
           0.438343   393.33       124.34       0.0000       394.30       124.53       0.0000       393.80       124.94       0.0000    
           0.438343   393.33       124.34       0.0000       394.30       124.53       0.0000       393.80       124.94       0.0000    
           0.438429   393.32       124.36       0.0000       394.30       124.56       0.0000       393.79       124.96       0.0000    
           0.438691   393.30       124.43       0.0000       394.27       124.63       0.0000       393.77       125.04       0.0000    
           0.438691   393.30       124.43       0.0000       394.27       124.63       0.0000       393.77       125.04       0.0000    
           0.439135   393.26       124.55       0.0000       394.24       124.75       0.0000       393.73       125.16       0.0000    
           0.439677   393.22       124.70       0.0000       394.19       124.90       0.0000       393.68       125.31       0.0000    
           0.439677   393.22       124.70       0.0000       394.19       124.90       0.0000       393.68       125.31       0.0000    
           0.439876   393.20       124.76       0.0000       394.17       124.95       0.0000       393.66       125.37       0.0000    
           0.439876   393.20       124.76       0.0000       394.17       124.95       0.0000       393.66       125.37       0.0000    
           0.440067   393.18       124.81       0.0000       394.16       125.00       0.0000       393.65       125.42       0.0000    
           0.440681   393.13       124.98       0.0000       394.10       125.17       0.0000       393.59       125.59       0.0000    
           0.440681   393.13       124.98       0.0000       394.10       125.17       0.0000       393.59       125.59       0.0000    
           0.440851   393.12       125.02       0.0000       394.09       125.22       0.0000       393.58       125.64       0.0000    
           0.441288   393.08       125.14       0.0000       394.05       125.34       0.0000       393.54       125.76       0.0000    
           0.441288   393.08       125.14       0.0000       394.05       125.34       0.0000       393.54       125.76       0.0000    
           0.441706   393.04       125.26       0.0000       394.01       125.45       0.0000       393.50       125.88       0.0000    
           0.442164   393.01       125.38       0.0000       393.97       125.58       0.0000       393.46       126.01       0.0000    
           0.442164   393.01       125.38       0.0000       393.97       125.58       0.0000       393.46       126.01       0.0000    
           0.442325   392.99       125.43       0.0000       393.96       125.62       0.0000       393.44       126.05       0.0000    
           0.442535   392.97       125.49       0.0000       393.94       125.68       0.0000       393.43       126.11       0.0000    
           0.442535   392.97       125.49       0.0000       393.94       125.68       0.0000       393.43       126.11       0.0000    
           0.442625   392.97       125.51       0.0000       393.93       125.71       0.0000       393.42       126.13       0.0000    
           0.443093   392.93       125.64       0.0000       393.89       125.83       0.0000       393.38       126.26       0.0000    
           0.443093   392.93       125.64       0.0000       393.89       125.83       0.0000       393.38       126.26       0.0000    
           0.443320   392.91       125.70       0.0000       393.87       125.90       0.0000       393.35       126.33       0.0000    
           0.443859   392.86       125.85       0.0000       393.83       126.04       0.0000       393.31       126.48       0.0000    
           0.443859   392.86       125.85       0.0000       393.83       126.04       0.0000       393.31       126.48       0.0000    
           0.444294   392.82       125.97       0.0000       393.79       126.16       0.0000       393.27       126.60       0.0000    
           0.444294   392.82       125.97       0.0000       393.79       126.16       0.0000       393.27       126.60       0.0000    
           0.444905   392.77       126.14       0.0000       393.74       126.33       0.0000       393.21       126.77       0.0000    
           0.444905   392.77       126.14       0.0000       393.74       126.33       0.0000       393.21       126.77       0.0000    
           0.445359   392.73       126.26       0.0000       393.70       126.45       0.0000       393.17       126.90       0.0000    
           0.445970   392.68       126.43       0.0000       393.64       126.62       0.0000       393.12       127.07       0.0000    
           0.445970   392.68       126.43       0.0000       393.64       126.62       0.0000       393.12       127.07       0.0000    
           0.446090   392.67       126.46       0.0000       393.63       126.65       0.0000       393.10       127.10       0.0000    
           0.446265   392.66       126.51       0.0000       393.62       126.70       0.0000       393.09       127.15       0.0000    
